시군구,㎡당단가(만원)
경기도 군포시 도마교동,590.9675871271235
경기도 군포시 둔대동,530.8931059912844
경기도 군포시 부곡동,653.5348964848384
경기도 군포시 산본동,411.50278127928306
경기도 군포시 속달동,962.7803217095221
경기도 김포시 감정동,452.75430370993877
경기도 김포시 걸포동,352.98251480734547
경기도 김포시 고촌읍,520.1138804415698
경기도 김포시 구래동,556.5243699130849
경기도 김포시 대곶면,266.85677619091433
경기도 김포시 마산동,663.0586769528418
경기도 김포시 북변동,442.56028415247596
경기도 김포시 사우동,379.27652732142997
경기도 김포시 양촌읍,387.82035217536594
경기도 김포시 운양동,710.937983487162
경기도 김포시 월곶면,210.87034309853718
경기도 김포시 장기동,688.5797871063661
경기도 김포시 통진읍,255.73891625274737
경기도 김포시 풍무동,478.865981831156
경기도 김포시 하성면,219.63931491356655
경기도 남양주시 금곡동,271.2217925823111
경기도 남양주시 다산동,725.6255577128122
경기도 남양주시 도농동,290.0435065259789
경기도 남양주시 별내동,617.8939427367457
경기도 남양주시 별내면,367.65473526636873
경기도 남양주시 삼패동,421.0763607131073
경기도 남양주시 수동면,178.67126229598247
경기도 남양주시 수석동,261.87325216124344
경기도 남양주시 오남읍,286.40769289445274
경기도 남양주시 와부읍,518.6620342042451
경기도 남양주시 이패동,352.3109630766299
경기도 남양주시 일패동,322.48568677329445
경기도 남양주시 조안면,295.34130689073294
경기도 남양주시 진건읍,271.0253227097302
경기도 남양주시 진접읍,397.5301276895281
경기도 남양주시 퇴계원읍,473.9672919297961
경기도 남양주시 평내동,328.2770931004187
경기도 남양주시 호평동,481.15853953358976
경기도 남양주시 화도읍,316.04109099262865
경기도 동두천시 광암동,103.3452803867861
경기도 동두천시 동두천동,143.202875804709
경기도 동두천시 보산동,219.07418910467337
경기도 동두천시 상봉암동,169.77768048998482
경기도 동두천시 상패동,201.23482378512355
경기도 동두천시 생연동,199.8591040839576
경기도 동두천시 송내동,191.81408165828077
경기도 동두천시 안흥동,223.8095238095238
경기도 동두천시 지행동,289.28435396151724
경기도 동두천시 탑동동,190.3792103521274
경기도 동두천시 하봉암동,86.82830606120669
경기도 부천시 소사구,434.9783192792107
경기도 부천시 오정구,390.83410139190687
경기도 부천시 원미구,388.640566366782
경기도 성남시 분당구,694.2912203113983
경기도 성남시 수정구,540.1620922519592
경기도 성남시 중원구,481.22635847139964
경기도 수원시 권선구,440.6038026323772
경기도 수원시 영통구,550.7660418059194
경기도 수원시 장안구,333.7361110910293
경기도 수원시 팔달구,396.40581163500036
경기도 시흥시 거모동,272.4796841070748
경기도 시흥시 계수동,377.025085334202
경기도 시흥시 과림동,427.8623329091118
경기도 시흥시 광석동,313.13383154674034
경기도 시흥시 군자동,287.9075113868524
경기도 시흥시 금이동,322.539377497156
경기도 시흥시 논곡동,337.5038363797889
경기도 시흥시 능곡동,422.5690066485454
경기도 시흥시 대야동,341.46873404322065
경기도 시흥시 도창동,309.54201158752375
경기도 시흥시 매화동,302.44301289161814
경기도 시흥시 목감동,545.455152488869
경기도 시흥시 무지내동,362.0864690941132
경기도 시흥시 물왕동,331.93423932200824
경기도 시흥시 미산동,324.91435492032525
경기도 시흥시 방산동,360.1836976977405
경기도 시흥시 배곧동,780.238434934496
경기도 시흥시 산현동,685.9043883702387
경기도 시흥시 신천동,415.50487726212947
경기도 시흥시 안현동,316.3230822655845
경기도 시흥시 월곶동,296.155492151716
경기도 시흥시 은행동,650.8832876246368
경기도 시흥시 장곡동,306.5777905232674
경기도 시흥시 장현동,186.0570406956016
경기도 시흥시 정왕동,310.28967846105536
경기도 시흥시 조남동,632.4660240139564
경기도 시흥시 죽율동,323.17068556123553
경기도 시흥시 포동,376.59900506071796
경기도 시흥시 하상동,215.1303201903782
경기도 시흥시 하중동,277.04002379275664
경기도 시흥시 화정동,300.95202512361703
경기도 안산시 단원구,376.6933753369244
경기도 안산시 상록구,308.80454024675794
경기도 안성시 가사동,157.6236738818388
경기도 안성시 가현동,189.2251850435383
경기도 안성시 계동,351.4512028864562
경기도 안성시 고삼면,142.89427849189187
경기도 안성시 공도읍,304.1591486018605
경기도 안성시 구포동,154.28965853262414
경기도 안성시 금광면,163.8202004961357
경기도 안성시 금산동,197.53728039616632
경기도 안성시 금석동,118.6109714491124
경기도 안성시 낙원동,123.66125903224037
경기도 안성시 당왕동,427.7950819993914
경기도 안성시 대덕면,182.76126096706432
경기도 안성시 대천동,311.0553830487699
경기도 안성시 도기동,283.4979911492762
경기도 안성시 동본동,103.273990202353
경기도 안성시 명륜동,50.757298899581755
경기도 안성시 미양면,270.4103739092919
경기도 안성시 보개면,151.70647233180233
경기도 안성시 봉남동,94.00856447599682
경기도 안성시 봉산동,219.37902522288994
경기도 안성시 사곡동,56.53692920625191
경기도 안성시 삼죽면,163.6040859003357
경기도 안성시 서운면,133.8346741663635
경기도 안성시 서인동,269.4593328506547
경기도 안성시 석정동,362.2764114278344
경기도 안성시 성남동,154.43198646075734
경기도 안성시 숭인동,118.84923750735648
경기도 안성시 신건지동,188.4203433017089
경기도 안성시 신소현동,199.14760997854341
경기도 안성시 신흥동,228.0404299278561
경기도 안성시 아양동,442.86979627989376
경기도 안성시 양성면,220.08964657297244
경기도 안성시 연지동,161.16289210845017
경기도 안성시 영동,944.055944055944
경기도 안성시 옥산동,374.3747454093933
경기도 안성시 옥천동,365.7362848893166
경기도 안성시 원곡면,367.7977456683719
경기도 안성시 인지동,675.8593533248187
경기도 안성시 일죽면,145.6897265226057
경기도 안성시 죽산면,153.30056362358945
경기도 안성시 중리동,672.4171217048081
경기도 안성시 창전동,156.34751372278905
경기도 안양시 동안구,526.6031843393421
경기도 안양시 만안구,461.4311281811027
경기도 양주시 고암동,476.9781680863015
경기도 양주시 고읍동,329.22456566649566
경기도 양주시 광사동,496.90392266903325
경기도 양주시 광적면,219.24424394963864
경기도 양주시 남면,158.72079704782985
경기도 양주시 남방동,1020.2182574254548
경기도 양주시 덕계동,374.56006582814706
경기도 양주시 덕정동,363.5737545943522
경기도 양주시 마전동,360.6137765554334
경기도 양주시 만송동,270.7258291756083
경기도 양주시 백석읍,228.1143300011882
경기도 양주시 봉양동,322.26280968445315
경기도 양주시 산북동,266.46010354648166
경기도 양주시 삼숭동,337.9242556073603
경기도 양주시 옥정동,514.363751054438
경기도 양주시 유양동,173.51186776300625
경기도 양주시 율정동,168.32982328626295
경기도 양주시 은현면,214.0872117683679
경기도 양주시 장흥면,202.62578232742112
경기도 양주시 회암동,411.83088103962547
경기도 양주시 회정동,283.0896418324963
경기도 양평군 강상면,244.26791198814712
경기도 양평군 강하면,286.1818511301012
경기도 양평군 개군면,76.53413743865987
경기도 양평군 단월면,185.2935928625078
경기도 양평군 서종면,296.85853148818074
경기도 양평군 양동면,339.6850078763239
경기도 양평군 양서면,330.9114697013855
경기도 양평군 양평읍,255.54175275285075
경기도 양평군 옥천면,68.38886517386182
경기도 양평군 용문면,159.34329328852954
경기도 양평군 지평면,231.40858018734582
경기도 양평군 청운면,162.27927626022756
경기도 여주시 가남읍,241.53780333706578
경기도 여주시 강천면,121.8345461515253
경기도 여주시 교동,308.5240046945646
경기도 여주시 금사면,184.69160532539186
경기도 여주시 대신면,125.28342214430816
경기도 여주시 매룡동,184.21033110645513
경기도 여주시 멱곡동,130.064869157349
경기도 여주시 북내면,92.8253332416771
경기도 여주시 산북면,221.3687542036508
경기도 여주시 삼교동,170.49197471174472
경기도 여주시 상거동,299.17345505311056
경기도 여주시 상동,239.82726439384098
경기도 여주시 세종대왕면,150.31642414477525
경기도 여주시 신진동,133.18416706621917
경기도 여주시 연라동,437.13036770377994
경기도 여주시 연양동,203.81528596411647
경기도 여주시 오학동,265.03184989205323
경기도 여주시 우만동,150.03429355281207
경기도 여주시 월송동,330.18826584569206
경기도 여주시 점동면,190.69137288956608
경기도 여주시 점봉동,539.2476899072807
경기도 여주시 창동,198.78033169152283
경기도 여주시 천송동,334.67042129472577
경기도 여주시 하거동,131.4814814814815
경기도 여주시 하동,151.1635561281615
경기도 여주시 현암동,267.26824939039386
경기도 여주시 홍문동,233.0648304624069
경기도 여주시 흥천면,205.17886608284266
경기도 연천군 군남면,109.82814431197022
경기도 연천군 미산면,174.25855605082165
경기도 연천군 백학면,112.068667672101
경기도 연천군 신서면,82.97911924303638
경기도 연천군 연천읍,162.90285391928145
경기도 연천군 왕징면,62.46141309436759
경기도 연천군 장남면,136.27713515442147
경기도 연천군 전곡읍,169.1009017549244
경기도 연천군 청산면,74.090486289148
경기도 오산시 가수동,260.5632157423612
경기도 오산시 가장동,362.24930506424755
경기도 오산시 갈곶동,229.05940293979606
경기도 오산시 고현동,375.83245145794984
경기도 오산시 궐동,242.51635363935912
경기도 오산시 금암동,570.2570964986727
경기도 오산시 내삼미동,391.37074412258534
경기도 오산시 누읍동,337.3702423336864
경기도 오산시 벌음동,416.5498398470572
경기도 오산시 부산동,620.4553616620161
경기도 오산시 서동,672.0622599732473
경기도 오산시 서랑동,159.59952885747938
경기도 오산시 세교동,346.2510316589207
경기도 오산시 수청동,520.2948327650886
경기도 오산시 양산동,318.10041341488864
경기도 오산시 오산동,317.0809847228388
경기도 오산시 외삼미동,495.7570814373508
경기도 오산시 원동,355.24868028376466
경기도 오산시 은계동,500.36314765393786
경기도 오산시 지곶동,482.6896775054982
경기도 오산시 청학동,210.02461155234332
경기도 오산시 청호동,693.3529107701592
경기도 오산시 탑동,305.56853722543764
경기도 용인시 기흥구,437.13305349586057
경기도 용인시 수지구,510.9577635731575
경기도 용인시 처인구,350.462580869769
경기도 의왕시 고천동,383.24438829425395
경기도 의왕시 내손동,456.11162892236314
경기도 의왕시 삼동,472.92764022557884
경기도 의왕시 오전동,511.804033774255
경기도 의왕시 왕곡동,376.3431165060419
경기도 의왕시 월암동,230.77038243934422
경기도 의왕시 이동,299.09761596645734
경기도 의왕시 청계동,590.2216947014009
경기도 의왕시 초평동,370.494657266968
경기도 의왕시 포일동,799.6001877052329
경기도 의왕시 학의동,1214.8319535684223
경기도 의정부시 가능동,319.6979961092626
경기도 의정부시 고산동,283.93573589555194
경기도 의정부시 금오동,346.1734554137684
경기도 의정부시 낙양동,727.7277607686259
경기도 의정부시 녹양동,409.49154693696323
경기도 의정부시 민락동,509.4510029123446
경기도 의정부시 산곡동,428.3998620656565
경기도 의정부시 신곡동,337.2317001469098
경기도 의정부시 용현동,351.95204933327045
경기도 의정부시 의정부동,397.3964037599082
경기도 의정부시 자일동,207.31786869397803
경기도 의정부시 장암동,507.8161040607954
경기도 의정부시 호원동,430.56723089428573
경기도 이천시 갈산동,281.0635510659998
경기도 이천시 고담동,377.15001862652616
경기도 이천시 관고동,218.7770576400096
경기도 이천시 단월동,107.14784270888204
경기도 이천시 대월면,295.43764969114875
경기도 이천시 대포동,148.12109861778924
경기도 이천시 마장면,402.2697871682115
경기도 이천시 모가면,176.00800850957856
경기도 이천시 백사면,166.702353299716
경기도 이천시 부발읍,302.2487163394295
경기도 이천시 사음동,149.24802083792437
경기도 이천시 설성면,112.14117998683005
경기도 이천시 송정동,271.374173792183
경기도 이천시 신둔면,199.8467734168414
경기도 이천시 안흥동,419.94463468860954
경기도 이천시 율면,90.50908446879858
경기도 이천시 장록동,404.85829959514166
경기도 이천시 장호원읍,162.72938917618032
경기도 이천시 중리동,292.8503731367172
경기도 이천시 증일동,469.0196577648905
경기도 이천시 증포동,456.14714530705936
경기도 이천시 진리동,380.6140573458513
경기도 이천시 창전동,329.2767958725387
경기도 이천시 호법면,315.56115483857644
경기도 파주시 검산동,284.8927176140511
경기도 파주시 광탄면,187.0969582035224
경기도 파주시 교하동,409.85683213101976
경기도 파주시 금릉동,123.48887255021904
경기도 파주시 금촌동,331.86121739944934
경기도 파주시 다율동,591.8463576420096
경기도 파주시 당하동,344.432716898115
경기도 파주시 동패동,502.87463502575594
경기도 파주시 맥금동,229.5697763224723
경기도 파주시 목동동,537.8312619522078
경기도 파주시 문발동,191.2632900789353
경기도 파주시 문산읍,290.6453812626786
경기도 파주시 법원읍,172.1626986678024
경기도 파주시 산남동,286.0306433257411
경기도 파주시 상지석동,270.51956543701374
경기도 파주시 서패동,402.28588393449144
경기도 파주시 송촌동,243.8591724532674
경기도 파주시 신촌동,266.46356952362447
경기도 파주시 아동동,273.4375138328681
경기도 파주시 야당동,586.9210134080511
경기도 파주시 야동동,242.79099927990458
경기도 파주시 연다산동,242.0589179835013
경기도 파주시 오도동,225.17104334443096
경기도 파주시 와동동,592.7757571731809
경기도 파주시 월롱면,231.73344584559095
경기도 파주시 적성면,220.92925165015774
경기도 파주시 조리읍,228.33511190809773
경기도 파주시 탄현면,241.67431173733047
경기도 파주시 파주읍,204.8030389268387
경기도 파주시 파평면,186.46928947092047
경기도 파주시 하지석동,205.86393399949026
경기도 평택시 가재동,468.3196146222933
경기도 평택시 고덕동,998.3833610554689
경기도 평택시 고덕면,334.43077283170487
경기도 평택시 군문동,502.53704464163627
경기도 평택시 도일동,594.4753076728948
경기도 평택시 독곡동,257.01722129579355
경기도 평택시 동삭동,669.5588211592004
경기도 평택시 모곡동,275.5326965466569
경기도 평택시 비전동,456.6138578191511
경기도 평택시 서정동,366.2499926961405
경기도 평택시 서탄면,213.599847654594
경기도 평택시 세교동,522.5536981588647
경기도 평택시 소사동,392.9578766086249
경기도 평택시 신대동,205.59575539722212
경기도 평택시 신장동,506.65168790044737
경기도 평택시 안중읍,253.32082816074248
경기도 평택시 오성면,250.50384006544928
경기도 평택시 용이동,511.21558190071164
경기도 평택시 월곡동,1445.4339548319329
경기도 평택시 유천동,436.11323641928084
경기도 평택시 이충동,485.63575046784587
경기도 평택시 장당동,529.8103435217965
경기도 평택시 장안동,375.439363906669
경기도 평택시 죽백동,635.48495340288
경기도 평택시 지산동,398.63407416999934
경기도 평택시 지제동,704.7811822117
경기도 평택시 진위면,231.90494046722523
경기도 평택시 청룡동,362.8137871751565
경기도 평택시 청북읍,419.4173745042419
경기도 평택시 칠괴동,423.2147780534877
경기도 평택시 칠원동,754.0661571391678
경기도 평택시 통복동,348.21317932430674
경기도 평택시 팽성읍,417.9775973964266
경기도 평택시 평택동,495.02083005020785
경기도 평택시 포승읍,347.01714555784616
경기도 평택시 합정동,336.85397033167345
경기도 평택시 현덕면,221.50428501918935
경기도 포천시 가산면,141.7431056384178
경기도 포천시 관인면,84.5290840073501
경기도 포천시 군내면,322.7298465692772
경기도 포천시 내촌면,114.95920548666764
경기도 포천시 동교동,111.52557247865825
경기도 포천시 선단동,249.5767030838049
경기도 포천시 설운동,174.27013428842181
경기도 포천시 소흘읍,255.41846539168492
경기도 포천시 신북면,143.66216308206828
경기도 포천시 신읍동,181.07638203637566
경기도 포천시 어룡동,213.45380478637819
경기도 포천시 영북면,68.68729234005399
경기도 포천시 영중면,112.09794809805805
경기도 포천시 이동면,116.43259404997653
경기도 포천시 일동면,155.951353454333
경기도 포천시 자작동,259.5466132223642
경기도 포천시 창수면,85.44396867843149
경기도 포천시 화현면,158.1304994197446
경기도 하남시 감북동,512.569626052544
경기도 하남시 감이동,1378.249505919705
경기도 하남시 감일동,508.7668557997317
경기도 하남시 광암동,1300.6574745248117
경기도 하남시 교산동,531.9932143811996
경기도 하남시 덕풍동,550.1367952066528
경기도 하남시 망월동,1038.7633967058023
경기도 하남시 미사동,739.1271364827925
경기도 하남시 배알미동,1669.5216785268872
경기도 하남시 상사창동,275.8889589559188
경기도 하남시 상산곡동,445.1082619641112
경기도 하남시 선동,1575.1210419952856
경기도 하남시 신장동,478.20489887531227
경기도 하남시 창우동,477.705148023595
경기도 하남시 천현동,395.08021242933864
경기도 하남시 초이동,487.44503069129087
경기도 하남시 초일동,354.05564851693674
경기도 하남시 춘궁동,448.8742047875791
경기도 하남시 풍산동,857.0562530921288
경기도 하남시 하사창동,319.0821069177309
경기도 하남시 하산곡동,477.3086156307594
경기도 하남시 학암동,1688.327179731403
경기도 하남시 항동,554.6617974815856
경기도 화성시 동탄구,601.8756265472337
경기도 화성시 만세구,288.6069880062393
경기도 화성시 병점구,310.7767353837946
경기도 화성시 효행구,295.5799586713605
경기도 가평군,132.92252233207685
경기도 고양시,426.90706646024705
경기도 과천시,683.4562764491651
경기도 광명시,600.433262397996
경기도 광주시,349.24729266346253
경기도 구리시,555.52442643212
경기도 군포시,403.51296225291304
경기도 김포시,440.2154032555242
경기도 남양주시,425.88784580896254
경기도 동두천시,235.47015760163194
경기도 부천시,397.0129798904058
경기도 성남시,628.7330730599161
경기도 수원시,446.21197796853994
경기도 시흥시,364.6678970315651
경기도 안산시,361.93788330322207
경기도 안성시,265.3050640899915
경기도 안양시,508.4744931704663
경기도 양주시,351.261829290591
경기도 양평군,183.2168080810987
경기도 여주시,232.454818828289
경기도 연천군,144.16779878580903
경기도 오산시,387.6973342439632
경기도 용인시,439.91411516200236
경기도 의왕시,519.9075557108104
경기도 의정부시,411.9319568632634
경기도 이천시,297.2606922313003
경기도 파주시,362.69289953298926
경기도 평택시,416.0394305164425
경기도 포천시,182.21330876854722
경기도 하남시,682.6831403840697
경기도 화성시,394.80554614058343
