인허가일자,폐업일자,경도,위도
2011-10-17,2028-05-30,126.88645063222964,37.42071663256323
2024-05-31,2028-05-30,126.85563253273673,37.47945271410809
2023-07-03,2028-05-30,126.88455382134273,37.44661251444785
2004-04-12,2028-05-30,126.85214764925145,37.47775393841583
2006-01-11,2028-05-30,126.87942847944856,37.461211681866665
2005-10-07,2028-05-30,126.86711463855788,37.4752595692446
2005-04-20,2028-05-30,126.87942847944856,37.461211681866665
2005-03-10,2028-05-30,126.87038069114102,37.47474406231663
2007-07-06,2028-05-30,126.87038069114102,37.47474406231663
2004-09-09,2028-05-30,126.86711463855788,37.4752595692446
2004-09-09,2028-05-30,126.86711463855788,37.4752595692446
2004-09-03,2028-05-30,126.85563253273673,37.47945271410809
2002-10-23,2028-05-30,126.87652249613626,37.47218778390401
2007-12-17,2022-07-31,126.86711463855788,37.4752595692446
1993-12-17,2014-07-07,126.85505150505432,37.46900148965
1996-11-19,2028-05-30,126.86711463855788,37.4752595692446
2000-06-09,2028-05-30,126.87942847944856,37.461211681866665
1987-05-11,2009-09-01,126.87038069114102,37.47474406231663
1992-12-15,2009-09-01,126.87652249613626,37.47218778390401
1993-04-20,2009-09-01,126.88128644751859,37.462220614952244
2007-06-26,2028-05-30,127.08794070906025,36.994324093214246
2023-03-28,2028-05-30,127.04248800510807,37.043997353311546
2011-11-25,2028-05-30,126.92179978150702,36.98524738246406
2012-05-14,2028-05-30,127.06596849544604,37.0598561963811
2021-12-14,2028-05-30,127.06950488257395,37.03407748633575
2001-07-30,2028-05-30,127.07580426961486,37.02117714864606
1995-12-29,2028-05-30,127.1123738088304,36.99586794536688
2009-05-29,2028-05-30,127.05956535569669,37.04501013897716
2009-05-28,2028-05-30,127.11173211883222,36.988395689057164
2009-04-22,2028-05-30,127.08530435776156,36.990667985947134
2009-09-29,2028-05-30,127.11254423327011,36.99544991247896
2012-05-22,2020-01-31,127.06735314359175,37.080999605040866
2026-01-16,2028-05-30,127.05688259279256,37.05765601703296
2024-10-02,2028-05-30,127.08219556409574,37.04996865320707
2023-12-27,2028-05-30,127.06893492069764,37.03640443283519
2023-12-08,2028-05-30,127.04763541675945,37.05039978773596
2011-03-28,2028-05-30,126.91637905793903,36.99022618072618
2012-04-30,2028-05-30,127.05259242487949,37.892083780673865
2012-05-04,2020-07-27,127.05254144206182,37.89302326892976
2012-05-01,2017-09-07,127.05680206132678,37.89971965868646
2009-10-15,2028-05-30,127.05294959356839,37.88067056262098
2010-12-20,2028-05-30,127.05224099436425,37.899876517354315
2011-09-14,2017-09-07,127.05680206132678,37.89971965868646
1993-01-29,2009-06-19,126.83829445538677,37.317192243946046
2000-07-07,2021-12-11,126.85007040379256,37.317199196493505
2004-01-13,2020-12-31,126.8337767628684,37.318790882122485
2005-12-07,2025-09-04,126.81260021527605,37.333791524220565
2008-12-03,2016-05-20,126.81912701619702,37.31952814125676
2012-10-24,2017-11-01,126.86182422281946,37.31787748115708
2007-10-29,2028-05-30,126.83104756052627,37.31389106406478
2008-07-22,2028-05-30,126.79594074465763,37.331553816282096
2009-11-24,2028-05-30,126.82476727512831,37.31515416134309
2010-08-06,2028-05-30,126.83987880325883,37.314355957301316
2010-12-08,2028-05-30,126.83935713403714,37.31437283423868
2011-01-26,2028-05-30,126.82313863601775,37.31523462853012
2011-03-04,2028-05-30,126.83802130844516,37.314443378139735
2011-06-22,2028-05-30,126.78497912016677,37.33125171714559
2013-10-17,2028-05-30,126.78913137887895,37.32604922725987
2013-10-17,2028-05-30,126.78934093264124,37.32467480974205
2018-12-24,2028-05-30,126.83522035603765,37.319978461698234
2024-07-23,2028-05-30,126.8337767628684,37.318790882122485
1991-07-29,2028-05-30,126.86089623158219,37.29520777732644
1992-10-21,2028-05-30,126.81580883954663,37.33934949871831
1999-12-01,2028-05-30,126.83453398330755,37.317998775443264
1990-07-02,2028-05-30,126.84386882362917,37.321808525632626
1991-06-17,2028-05-30,126.8651151743809,37.299850425111146
1992-03-12,2028-05-30,126.80362171796281,37.34237448258284
1992-04-30,2028-05-30,126.78680778465306,37.32669222063821
1989-12-26,2028-05-30,126.80102599644384,37.327200435935964
1993-12-20,2028-05-30,126.84403228177092,37.32836721224805
1993-04-03,2028-05-30,126.83897916974128,37.3171564698167
1993-07-01,2028-05-30,126.86500668286246,37.295126665408155
1994-12-06,2028-05-30,126.81208406929034,37.33381745769734
1995-07-06,2028-05-30,126.7973006766747,37.31436308972404
1997-08-14,2028-05-30,126.80535806395626,37.325170232060536
2002-01-03,2028-05-30,126.84413478766315,37.304990183734866
2002-01-04,2028-05-30,126.84596285613549,37.304939230632144
2002-07-24,2028-05-30,126.82894196605932,37.31191714021636
2003-06-13,2028-05-30,126.81193590536535,37.30319017463168
2005-09-13,2028-05-30,126.84731809345011,37.31742987298
2006-07-10,2028-05-30,126.83854246578188,37.31441604062656
2007-06-26,2028-05-30,126.84089161438557,37.31430115722579
2010-08-26,2028-05-30,126.75150143819221,37.66792167085469
2011-06-15,2028-05-30,126.7896987980638,37.64323357854387
2012-03-22,2028-05-30,126.76539986300907,37.6979298903194
2012-03-22,2028-05-30,126.76336213763129,37.6901539101664
2012-03-26,2028-05-30,126.77854982852327,37.68209544022816
