시군구,㎡당단가(만원)
서울특별시 동작구 동작동,767.8536610442716
서울특별시 동작구 본동,834.6048132721511
서울특별시 동작구 사당동,815.3702911518068
서울특별시 동작구 상도동,748.3764620843403
서울특별시 동작구 신대방동,467.0831380350709
서울특별시 동작구 흑석동,950.6892684285009
서울특별시 마포구 공덕동,936.6833593395644
서울특별시 마포구 구수동,387.15884251384455
서울특별시 마포구 노고산동,823.4589830540858
서울특별시 마포구 당인동,913.2076907012969
서울특별시 마포구 대흥동,794.1866439051903
서울특별시 마포구 도화동,737.7494379263359
서울특별시 마포구 동교동,1808.7628660069186
서울특별시 마포구 마포동,459.36555396383307
서울특별시 마포구 망원동,760.4329351444
서울특별시 마포구 상수동,1050.6533233837206
서울특별시 마포구 상암동,933.6760384587254
서울특별시 마포구 서교동,1033.446713997286
서울특별시 마포구 성산동,787.4250712688612
서울특별시 마포구 신공덕동,1056.9789029405426
서울특별시 마포구 신수동,730.1989279654942
서울특별시 마포구 아현동,789.8272520236959
서울특별시 마포구 연남동,840.4743111992949
서울특별시 마포구 염리동,889.3371942654984
서울특별시 마포구 용강동,1063.8593110093195
서울특별시 마포구 중동,691.3939160762997
서울특별시 마포구 창전동,787.3804899549145
서울특별시 마포구 토정동,1378.7662257928862
서울특별시 마포구 합정동,874.0498451599383
서울특별시 마포구 현석동,1399.2306713159942
서울특별시 서대문구 남가좌동,902.4409116964376
서울특별시 서대문구 냉천동,1178.7018780004087
서울특별시 서대문구 대신동,357.87428656068283
서울특별시 서대문구 대현동,1171.6862155266663
서울특별시 서대문구 미근동,2008.3224395039276
서울특별시 서대문구 북가좌동,540.2805762222431
서울특별시 서대문구 북아현동,1226.768622925168
서울특별시 서대문구 연희동,480.2732755136346
서울특별시 서대문구 영천동,633.6928248972333
서울특별시 서대문구 옥천동,520.8151854986894
서울특별시 서대문구 창천동,1068.5643455303286
서울특별시 서대문구 천연동,635.556635919448
서울특별시 서대문구 충정로가,745.177178339746
서울특별시 서대문구 합동,309.8956677107663
서울특별시 서대문구 현저동,364.46377565278357
서울특별시 서대문구 홍은동,409.4547815962158
서울특별시 서대문구 홍제동,407.4276798179955
서울특별시 서초구 내곡동,1017.1630032908487
서울특별시 서초구 반포동,1496.0144972402443
서울특별시 서초구 방배동,667.3579673507987
서울특별시 서초구 서초동,999.5032673510367
서울특별시 서초구 신원동,1205.6114591693947
서울특별시 서초구 양재동,727.2412164450469
서울특별시 서초구 염곡동,856.6023688679918
서울특별시 서초구 우면동,776.0722883111164
서울특별시 서초구 원지동,870.8973914196871
서울특별시 서초구 잠원동,1490.4020110846566
서울특별시 성동구 금호동가,920.5449288877785
서울특별시 성동구 도선동,602.1813825783114
서울특별시 성동구 마장동,569.615409232355
서울특별시 성동구 사근동,125.95353820356004
서울특별시 성동구 상왕십리동,983.413985094412
서울특별시 성동구 성수동가,811.7079005856021
서울특별시 성동구 송정동,563.6766630642798
서울특별시 성동구 옥수동,760.281121573567
서울특별시 성동구 용답동,461.90756700256435
서울특별시 성동구 응봉동,257.57742947581625
서울특별시 성동구 하왕십리동,933.7631214870039
서울특별시 성동구 행당동,692.5949553724057
서울특별시 성동구 홍익동,902.9695696782986
서울특별시 성북구 길음동,667.147626464509
서울특별시 성북구 돈암동,308.850723438948
서울특별시 성북구 동선동가,677.6064112836832
서울특별시 성북구 동소문동가,589.5828930337108
서울특별시 성북구 보문동가,628.7848623875357
서울특별시 성북구 삼선동가,584.0380424060504
서울특별시 성북구 상월곡동,408.534646682294
서울특별시 성북구 석관동,469.84266660503107
서울특별시 성북구 성북동,1252.779339875833
서울특별시 성북구 성북동가,660.0798538077553
서울특별시 성북구 안암동가,599.998647225267
서울특별시 성북구 장위동,483.19002533536377
서울특별시 성북구 정릉동,529.6362432315073
서울특별시 성북구 종암동,542.2449064131038
서울특별시 성북구 하월곡동,650.5881496281074
서울특별시 송파구 가락동,725.0286462472684
서울특별시 송파구 거여동,527.1330969040001
서울특별시 송파구 마천동,825.5760924258801
서울특별시 송파구 문정동,836.2274284276735
서울특별시 송파구 방이동,1232.9459095651814
서울특별시 송파구 삼전동,689.68829913233
서울특별시 송파구 석촌동,753.8787705290121
서울특별시 송파구 송파동,762.0586628082673
서울특별시 송파구 신천동,1137.6081664944709
서울특별시 송파구 오금동,693.1880929872733
서울특별시 송파구 잠실동,1434.3990095563388
서울특별시 송파구 장지동,1303.1037387742535
서울특별시 송파구 풍납동,456.7314456101876
서울특별시 양천구 목동,795.1707220060639
서울특별시 양천구 신월동,433.18116682068575
서울특별시 양천구 신정동,683.4070098611572
서울특별시 영등포구 당산동,361.2516551519003
서울특별시 영등포구 당산동가,523.7282747737531
서울특별시 영등포구 대림동,465.0588930447264
서울특별시 영등포구 도림동,528.1132717527018
서울특별시 영등포구 문래동가,806.9804663509964
서울특별시 영등포구 신길동,754.4460556341762
서울특별시 영등포구 양평동가,687.9258836436535
서울특별시 영등포구 여의도동,741.7693700087146
서울특별시 영등포구 영등포동,643.3420563670184
서울특별시 영등포구 영등포동가,686.9401573242889
서울특별시 용산구 갈월동,1019.3228165132142
서울특별시 용산구 남영동,1654.6716879519608
서울특별시 용산구 도원동,502.17395280297626
서울특별시 용산구 동빙고동,1536.611403864226
서울특별시 용산구 동자동,1122.2777309971682
서울특별시 용산구 문배동,700.8387066941028
서울특별시 용산구 보광동,1072.6251116197748
서울특별시 용산구 산천동,488.03002470911997
서울특별시 용산구 서계동,1131.7379970592808
서울특별시 용산구 서빙고동,1170.4448313666196
서울특별시 용산구 신계동,1068.7355906499688
서울특별시 용산구 신창동,646.9451622641463
서울특별시 용산구 용문동,1315.91439866108
서울특별시 용산구 용산동가,949.5149941905794
서울특별시 용산구 원효로가,1058.8830892572687
서울특별시 용산구 이촌동,1810.7064106607777
서울특별시 용산구 이태원동,1421.1532878229264
서울특별시 용산구 주성동,3120.027316753887
서울특별시 용산구 청암동,1208.751751764395
서울특별시 용산구 청파동가,717.3773117120992
서울특별시 용산구 한강로가,1148.9067226793059
서울특별시 용산구 한남동,1215.4608208229895
서울특별시 용산구 효창동,684.520754635979
서울특별시 용산구 후암동,785.0361637353385
서울특별시 은평구 갈현동,607.0121493132174
서울특별시 은평구 구산동,402.50525669405914
서울특별시 은평구 녹번동,715.5107926917242
서울특별시 은평구 대조동,753.1373239103717
서울특별시 은평구 불광동,542.4950922825097
서울특별시 은평구 수색동,514.482371275235
서울특별시 은평구 신사동,383.2784367294079
서울특별시 은평구 역촌동,454.22714986428355
서울특별시 은평구 응암동,495.4467799851794
서울특별시 은평구 증산동,589.006269759885
서울특별시 은평구 진관동,810.359868137463
서울특별시 종로구 가회동,2457.9223374228773
서울특별시 종로구 견지동,870.563463415749
서울특별시 종로구 경운동,798.2285093210334
서울특별시 종로구 계동,1185.2015713541239
서울특별시 종로구 공평동,1582.4721180660756
서울특별시 종로구 관수동,1288.3467269769833
서울특별시 종로구 관철동,960.2168138879398
서울특별시 종로구 관훈동,856.1526644077001
서울특별시 종로구 교남동,1226.8825533076106
서울특별시 종로구 교북동,1544.216145943239
서울특별시 종로구 구기동,457.57395816689353
서울특별시 종로구 권농동,1235.061381910929
서울특별시 종로구 낙원동,1397.72188379701
서울특별시 종로구 내수동,776.830306741521
서울특별시 종로구 내자동,1540.5401033810006
서울특별시 종로구 누하동,1653.7417598819734
서울특별시 종로구 당주동,949.7920339077763
서울특별시 종로구 도렴동,1415.3002106604708
서울특별시 종로구 돈의동,909.6395863769798
서울특별시 종로구 동숭동,885.5473671271321
서울특별시 종로구 명륜가,1065.0313823894737
서울특별시 종로구 묘동,1347.1987774796564
서울특별시 종로구 무악동,846.1874660358104
서울특별시 종로구 봉익동,1770.2726980403233
서울특별시 종로구 부암동,447.562238190344
서울특별시 종로구 사간동,1079.0753132523525
서울특별시 종로구 사직동,914.8161330815228
서울특별시 종로구 삼청동,1452.1525542529812
서울특별시 종로구 서린동,1468.444601412162
서울특별시 종로구 소격동,2257.603926401385
서울특별시 종로구 송월동,1233.4536702767748
서울특별시 종로구 수송동,986.3679686840643
서울특별시 종로구 숭인동,997.3489899764271
서울특별시 종로구 신교동,388.81479046296784
서울특별시 종로구 신문로가,1143.2390982048953
서울특별시 종로구 신영동,542.5446246302648
서울특별시 종로구 안국동,1255.2434236502154
서울특별시 종로구 연건동,806.961733053951
서울특별시 종로구 연지동,956.0090299899524
서울특별시 종로구 예지동,730.7883078923857
서울특별시 종로구 옥인동,866.4074245303777
서울특별시 종로구 와룡동,925.4798653225085
서울특별시 종로구 운니동,420.91026138917454
서울특별시 종로구 원남동,929.179769549902
서울특별시 종로구 원서동,1114.6700714858507
서울특별시 종로구 이화동,788.2112580365459
서울특별시 종로구 익선동,2034.0384833155472
서울특별시 종로구 인사동,1906.0148454830323
서울특별시 종로구 인의동,1258.6085514577417
서울특별시 종로구 장사동,855.0167682576199
서울특별시 종로구 재동,3005.0507519424004
서울특별시 종로구 적선동,758.9410020662639
서울특별시 종로구 종로가,2216.1900505147423
서울특별시 종로구 중학동,850.0666870879733
서울특별시 종로구 창성동,1956.7726569139322
서울특별시 종로구 창신동,897.7431476280204
서울특별시 종로구 청운동,538.61907940559
서울특별시 종로구 청진동,1979.0089155200485
서울특별시 종로구 체부동,1637.6261988230642
서울특별시 종로구 충신동,584.2138692115652
서울특별시 종로구 통의동,1727.7395531224713
서울특별시 종로구 통인동,1420.5356367877616
서울특별시 종로구 팔판동,1529.4504153173607
서울특별시 종로구 평동,1615.8041938230635
서울특별시 종로구 평창동,384.98599501791546
서울특별시 종로구 필운동,1881.707951395895
서울특별시 종로구 행촌동,585.9944052626022
서울특별시 종로구 혜화동,823.9538047859422
서울특별시 종로구 홍지동,682.7963608301469
서울특별시 종로구 홍파동,2691.313479021396
서울특별시 종로구 화동,2608.6857956264375
서울특별시 종로구 효자동,609.1557350147689
서울특별시 종로구 효제동,1119.712542789208
서울특별시 중구 광희동가,1177.3578771280022
서울특별시 중구 남대문로가,1071.5744557084033
서울특별시 중구 남산동가,687.6114797563777
서울특별시 중구 남창동,727.3403284311538
서울특별시 중구 남학동,274.3860237707114
서울특별시 중구 다동,1554.371966988699
서울특별시 중구 만리동가,785.0552202535313
서울특별시 중구 명동가,2140.2115993016664
서울특별시 중구 무학동,556.0607459064131
서울특별시 중구 묵정동,691.6594109831087
서울특별시 중구 방산동,653.5866408091457
서울특별시 중구 봉래동가,938.299983382716
서울특별시 중구 북창동,1014.0048077839684
서울특별시 중구 산림동,870.3813318847077
서울특별시 중구 서소문동,1010.694329257338
서울특별시 중구 소공동,518.7412126208088
서울특별시 중구 수표동,1382.917044690156
서울특별시 중구 순화동,665.0197165717635
서울특별시 중구 신당동,3083.4081713259525
서울특별시 중구 쌍림동,1352.907469152273
서울특별시 중구 예관동,789.021298091845
서울특별시 중구 예장동,492.5328124159628
서울특별시 중구 오장동,657.838226883318
서울특별시 중구 을지로가,1460.0844540785888
서울특별시 중구 의주로가,810.5586036036366
서울특별시 중구 인현동가,1160.7602226605686
서울특별시 중구 입정동,1821.2012773064982
서울특별시 중구 장교동,380.11814931786955
서울특별시 중구 장충동가,1256.0327762670652
서울특별시 중구 저동가,751.5994595741346
서울특별시 중구 정동,896.8560917088004
서울특별시 중구 주교동,766.3420672152123
서울특별시 중구 주자동,783.8166869569568
서울특별시 중구 중림동,1037.7761765020891
서울특별시 중구 초동,1133.1349569937474
서울특별시 중구 충무로가,1627.5290583697222
서울특별시 중구 충정로가,145.8828011900604
서울특별시 중구 태평로가,1768.180261528485
서울특별시 중구 필동가,626.0629666448626
서울특별시 중구 황학동,886.8399037872944
서울특별시 중구 회현동가,1140.2542664089694
서울특별시 중구 흥인동,542.3654820651295
서울특별시 중랑구 망우동,443.6027004206887
서울특별시 중랑구 면목동,462.99762850887794
서울특별시 중랑구 묵동,604.2938132856999
서울특별시 중랑구 상봉동,541.0337311025978
서울특별시 중랑구 신내동,523.7523184255733
서울특별시 중랑구 중화동,442.37378557117313
서울특별시 강남구,1154.0863943747718
서울특별시 강동구,722.1376239159753
서울특별시 강북구,520.6213732617222
서울특별시 강서구,593.296126207892
서울특별시 관악구,518.9374173608159
서울특별시 광진구,733.744867548245
서울특별시 구로구,494.2396015398094
서울특별시 금천구,526.0054093189989
서울특별시 노원구,580.4502178268858
서울특별시 도봉구,467.2198444729327
서울특별시 동대문구,549.1845239387916
서울특별시 동작구,715.8443000705743
서울특별시 마포구,933.3744200753251
서울특별시 서대문구,819.1674685726799
서울특별시 서초구,999.9227120669312
서울특별시 성동구,753.9162816513973
서울특별시 성북구,600.1336613313015
서울특별시 송파구,959.6375088621039
서울특별시 양천구,680.4503991116696
서울특별시 영등포구,677.5106098573664
서울특별시 용산구,1107.690551941875
서울특별시 은평구,606.9945785727609
서울특별시 종로구,1164.2342693042524
서울특별시 중구,1601.103563590388
서울특별시 중랑구,505.10014813293697
