시군구,㎡당단가(만원)
경기도 안성시 가사동,319.8930498618537
경기도 안성시 가현동,576.9255611173905
경기도 안성시 계동,288.6961888801317
경기도 안성시 고삼면,356.4996486541604
경기도 안성시 공도읍,393.9714626504922
경기도 안성시 구포동,126.02315146060575
경기도 안성시 금광면,208.5068101244729
경기도 안성시 금산동,263.0928399360439
경기도 안성시 금석동,156.25
경기도 안성시 낙원동,234.54625655218123
경기도 안성시 당왕동,317.9244389657198
경기도 안성시 대덕면,307.7831535769872
경기도 안성시 대천동,343.50861703885704
경기도 안성시 도기동,384.8555400140158
경기도 안성시 동본동,187.74174489115006
경기도 안성시 미양면,251.3909839914251
경기도 안성시 발화동,305.51020408163265
경기도 안성시 보개면,222.27862315595064
경기도 안성시 봉산동,176.29333822947424
경기도 안성시 사곡동,316.31463146314627
경기도 안성시 삼죽면,198.01821090062177
경기도 안성시 서운면,183.13112245770597
경기도 안성시 서인동,323.7731845541628
경기도 안성시 석정동,406.84850574920455
경기도 안성시 숭인동,151.13557442055927
경기도 안성시 신건지동,215.06023190411022
경기도 안성시 신소현동,1108.9737470167065
경기도 안성시 아양동,416.00882103245135
경기도 안성시 양성면,234.75360248807905
경기도 안성시 연지동,172.35910552771665
경기도 안성시 영동,333.79587940736764
경기도 안성시 옥산동,417.97474687206693
경기도 안성시 옥천동,83.48327795687013
경기도 안성시 원곡면,299.901694688719
경기도 안성시 인지동,168.5681885639236
경기도 안성시 일죽면,264.6748292599616
경기도 안성시 죽산면,306.4273871990706
경기도 안성시 중리동,442.2371332371332
경기도 안성시 창전동,156.9487485101311
경기도 안양시 동안구,637.567537989955
경기도 안양시 만안구,539.4275495182493
경기도 양주시 고암동,382.7003562684807
경기도 양주시 고읍동,614.0905188363961
경기도 양주시 광사동,353.9814026423662
경기도 양주시 광적면,275.59343766532055
경기도 양주시 남면,187.9610521732951
경기도 양주시 남방동,566.9452845535645
경기도 양주시 덕계동,538.1772678094968
경기도 양주시 덕정동,333.21872756249894
경기도 양주시 마전동,423.51968860361706
경기도 양주시 만송동,470.43226997429866
경기도 양주시 백석읍,274.4357444385603
경기도 양주시 봉양동,270.7701382460875
경기도 양주시 산북동,290.8813655407837
경기도 양주시 삼숭동,460.3831546197985
경기도 양주시 어둔동,279.92994378389216
경기도 양주시 옥정동,681.7934564214736
경기도 양주시 유양동,320.1173831728136
경기도 양주시 율정동,258.159174192
경기도 양주시 은현면,251.3444627245453
경기도 양주시 장흥면,306.3432561839365
경기도 양주시 회암동,209.3128117884606
경기도 양주시 회정동,513.3365135753347
경기도 양평군 강상면,358.90788729786465
경기도 양평군 강하면,431.2265957138748
경기도 양평군 개군면,195.19451311871728
경기도 양평군 단월면,282.05820084274217
경기도 양평군 서종면,379.64458395490163
경기도 양평군 양동면,279.4719469647623
경기도 양평군 양서면,472.51928534950554
경기도 양평군 양평읍,247.2683820536764
경기도 양평군 옥천면,78.7693033216787
경기도 양평군 용문면,320.02072189167865
경기도 양평군 지평면,257.5256084301214
경기도 양평군 청운면,291.5761275609717
경기도 여주시 가남읍,354.61901415391964
경기도 여주시 가업동,310.85396837180843
경기도 여주시 강천면,202.69568474722618
경기도 여주시 교동,509.77579309090254
경기도 여주시 금사면,225.52399027147828
경기도 여주시 능현동,326.77777777777777
경기도 여주시 단현동,125.32316444029061
경기도 여주시 대신면,207.47420812547972
경기도 여주시 매룡동,231.94038853760736
경기도 여주시 멱곡동,194.88535462274677
경기도 여주시 북내면,215.76406338699434
경기도 여주시 산북면,284.6898253445108
경기도 여주시 삼교동,230.9071237922182
경기도 여주시 상거동,247.43860963583623
경기도 여주시 상동,184.06857174998697
경기도 여주시 세종대왕면,233.144738943724
경기도 여주시 신진동,217.28019813126195
경기도 여주시 연라동,407.794984624019
경기도 여주시 연양동,365.47247026852386
경기도 여주시 오금동,502.5131201026473
경기도 여주시 오학동,258.9241043387554
경기도 여주시 우만동,384.15106792234167
경기도 여주시 월송동,258.7966381773274
경기도 여주시 점동면,167.72294680145646
경기도 여주시 점봉동,307.66837098294354
경기도 여주시 창동,197.4129428360502
경기도 여주시 천송동,253.0005283616546
경기도 여주시 하거동,303.81456882655806
경기도 여주시 하동,218.40867792384668
경기도 여주시 현암동,363.4040122473914
경기도 여주시 홍문동,437.72940312339597
경기도 여주시 흥천면,173.14536647113493
경기도 연천군 군남면,116.51800026714291
경기도 연천군 미산면,172.2740626606796
경기도 연천군 백학면,132.5096853397736
경기도 연천군 신서면,95.10437948670713
경기도 연천군 연천읍,216.99549813285785
경기도 연천군 왕징면,252.92280848423684
경기도 연천군 장남면,227.71242868383052
경기도 연천군 전곡읍,207.19553908615504
경기도 연천군 청산면,114.39275270469261
경기도 오산시 가수동,513.6633950463308
경기도 오산시 가장동,377.0075634084985
경기도 오산시 갈곶동,536.7670554724723
경기도 오산시 고현동,627.0004805386548
경기도 오산시 궐동,403.69282291228285
경기도 오산시 금암동,498.50372305911594
경기도 오산시 내삼미동,460.681824191373
경기도 오산시 누읍동,696.3807546807129
경기도 오산시 두곡동,216.5556788753237
경기도 오산시 벌음동,813.4173233432399
