시군구,㎡당단가(만원)
경기도 여주시 천송동,136.60805966675804
경기도 여주시 하동,146.69284850026406
경기도 여주시 현암동,274.5532740368081
경기도 여주시 홍문동,212.95974486562727
경기도 여주시 흥천면,144.6782857979021
경기도 연천군 군남면,91.82031506499902
경기도 연천군 미산면,74.78719987398895
경기도 연천군 백학면,79.44543821575927
경기도 연천군 신서면,87.23470506912761
경기도 연천군 연천읍,123.8176712915721
경기도 연천군 왕징면,40.68401291200039
경기도 연천군 장남면,114.90675241157557
경기도 연천군 전곡읍,173.24915533353996
경기도 연천군 청산면,108.15475300306477
경기도 오산시 가수동,409.4577811556348
경기도 오산시 가장동,280.81055535634516
경기도 오산시 갈곶동,330.2177520701792
경기도 오산시 고현동,204.07941153536177
경기도 오산시 궐동,200.70051878393633
경기도 오산시 금암동,642.922447896926
경기도 오산시 내삼미동,187.84777658372326
경기도 오산시 누읍동,337.9445314142948
경기도 오산시 벌음동,127.3979715207526
경기도 오산시 부산동,376.767849701439
경기도 오산시 서동,263.91784589865483
경기도 오산시 세교동,271.2230649409451
경기도 오산시 수청동,201.823012686876
경기도 오산시 양산동,202.0701846643245
경기도 오산시 오산동,219.92763904561147
경기도 오산시 외삼미동,277.610539438582
경기도 오산시 원동,284.517059177502
경기도 오산시 은계동,333.4586705211813
경기도 오산시 지곶동,231.1171264354343
경기도 오산시 청학동,291.6202608655484
경기도 오산시 청호동,296.6228869430089
경기도 오산시 탑동,153.60983102918587
경기도 용인시 기흥구,428.1789065207323
경기도 용인시 수지구,559.918934596775
경기도 용인시 처인구,291.47593778410646
경기도 의왕시 고천동,182.85686603146752
경기도 의왕시 내손동,458.19724014599217
경기도 의왕시 삼동,338.6992842922772
경기도 의왕시 오전동,353.706747132287
경기도 의왕시 왕곡동,303.24950572422597
경기도 의왕시 월암동,360.51233811730475
경기도 의왕시 이동,226.85856980227368
경기도 의왕시 청계동,525.0494662619949
경기도 의왕시 초평동,411.71256942824164
경기도 의왕시 포일동,621.3905896746503
경기도 의왕시 학의동,410.62944915853524
경기도 의정부시 가능동,274.0526922102079
경기도 의정부시 고산동,277.8626736595914
경기도 의정부시 금오동,321.31155213799195
경기도 의정부시 낙양동,640.1631872178023
경기도 의정부시 녹양동,303.30417625776454
경기도 의정부시 민락동,372.4359854778532
경기도 의정부시 산곡동,192.79280609444876
경기도 의정부시 신곡동,277.0278280086385
경기도 의정부시 용현동,281.07584269265266
경기도 의정부시 의정부동,327.73731537983963
경기도 의정부시 자일동,215.6001414586612
경기도 의정부시 장암동,338.1358027433731
경기도 의정부시 호원동,408.325583513302
경기도 이천시 갈산동,241.48595823421203
경기도 이천시 고담동,206.5705815190776
경기도 이천시 관고동,243.54636075611154
경기도 이천시 단월동,132.1358864743009
경기도 이천시 대월면,214.80315013170724
경기도 이천시 마장면,196.32917541270086
경기도 이천시 모가면,218.41498809366573
경기도 이천시 백사면,166.85578519848588
경기도 이천시 부발읍,215.40033752729218
경기도 이천시 사음동,203.32702965660957
경기도 이천시 설성면,78.70597696609215
경기도 이천시 송정동,241.538844999044
경기도 이천시 신둔면,143.51777325425948
경기도 이천시 안흥동,337.7274621258035
경기도 이천시 율면,87.08138359988627
경기도 이천시 장록동,168.5887791666882
경기도 이천시 장호원읍,155.4002194016107
경기도 이천시 중리동,199.95594711172106
경기도 이천시 증일동,275.50571019627864
경기도 이천시 증포동,276.33032097275935
경기도 이천시 진리동,480.66064792083176
경기도 이천시 창전동,268.3874445620946
경기도 이천시 호법면,128.0909777366721
경기도 파주시 검산동,337.84608233734525
경기도 파주시 광탄면,158.6918670932328
경기도 파주시 교하동,165.71731823033363
경기도 파주시 금릉동,165.74296900077871
경기도 파주시 금촌동,308.9482987923704
경기도 파주시 다율동,194.0948560280956
경기도 파주시 당하동,283.02428465644357
경기도 파주시 동패동,579.021984684925
경기도 파주시 맥금동,140.56199944604293
경기도 파주시 목동동,617.7973462885411
경기도 파주시 문발동,272.0103663177845
경기도 파주시 문산읍,353.5792059480903
경기도 파주시 법원읍,183.74815618590884
경기도 파주시 산남동,237.03200311215923
경기도 파주시 상지석동,212.42511923751042
경기도 파주시 서패동,300.3078155108987
경기도 파주시 송촌동,172.83185666829286
경기도 파주시 신촌동,273.8737776616173
경기도 파주시 아동동,285.69837502080065
경기도 파주시 야당동,511.6425806399385
경기도 파주시 야동동,244.39416935522965
경기도 파주시 연다산동,163.33567154748874
경기도 파주시 오도동,245.57384481816757
경기도 파주시 와동동,743.4638670384918
경기도 파주시 월롱면,246.95678631829986
경기도 파주시 적성면,117.57186898338152
경기도 파주시 조리읍,198.17191638102867
경기도 파주시 탄현면,238.8472845690279
경기도 파주시 파주읍,150.29642149737037
경기도 파주시 파평면,99.56582728842439
경기도 파주시 하지석동,236.74188668035487
경기도 평택시 가재동,151.63479512138056
경기도 평택시 고덕면,226.75297831847544
경기도 평택시 군문동,258.1307930484327
경기도 평택시 도일동,221.49514380632374
경기도 평택시 독곡동,277.9804878429864
경기도 평택시 동삭동,356.3009291724496
경기도 평택시 모곡동,166.24130724438336
경기도 평택시 비전동,378.9544610194461
경기도 평택시 서정동,226.11819009162323
경기도 평택시 서탄면,166.2144042119178
경기도 평택시 세교동,329.3890125663282
경기도 평택시 소사동,249.3459313380423
경기도 평택시 신대동,288.0859937969194
경기도 평택시 신장동,222.63246774432167
경기도 평택시 안중읍,286.8193046929745
경기도 평택시 오성면,148.32929569875162
경기도 평택시 용이동,483.0477426243886
경기도 평택시 월곡동,213.60090838731574
경기도 평택시 유천동,88.77367940971767
경기도 평택시 이충동,420.30099694410205
경기도 평택시 장당동,423.22971842420395
경기도 평택시 장안동,398.75479208680565
경기도 평택시 죽백동,537.8778845928331
경기도 평택시 지산동,169.3067780702987
경기도 평택시 지제동,661.202768230762
경기도 평택시 진위면,162.40007112881858
경기도 평택시 청룡동,185.52955465587044
경기도 평택시 청북읍,359.13720024439016
경기도 평택시 칠괴동,313.4135538941369
경기도 평택시 칠원동,313.7652678732392
경기도 평택시 통복동,234.99032396441112
경기도 평택시 팽성읍,276.17635189418587
경기도 평택시 평택동,291.4681413472161
경기도 평택시 포승읍,331.76262545284413
경기도 평택시 합정동,268.5738534584051
경기도 평택시 현덕면,128.58623269032066
경기도 포천시 가산면,138.23963536495853
경기도 포천시 관인면,53.31693816055094
경기도 포천시 군내면,181.2897327796849
경기도 포천시 내촌면,97.24010142012415
경기도 포천시 동교동,79.22196775055741
경기도 포천시 선단동,174.1454033390613
경기도 포천시 설운동,194.3045935682829
경기도 포천시 소흘읍,224.20981495935703
경기도 포천시 신북면,104.62012598925882
경기도 포천시 신읍동,204.2313373896791
경기도 포천시 어룡동,128.06307438479996
경기도 포천시 영북면,532.4781920611216
경기도 포천시 영중면,105.13644081734368
경기도 포천시 이동면,86.31503267477287
경기도 포천시 일동면,130.07002762542587
경기도 포천시 자작동,274.32800905984277
경기도 포천시 창수면,159.64214715634267
경기도 포천시 화현면,114.71506139723404
경기도 하남시 감일동,436.0912449069192
경기도 하남시 광암동,346.3555123743645
경기도 하남시 교산동,215.5286107343712
경기도 하남시 덕풍동,434.1135459426339
경기도 하남시 미사동,417.05122871624184
경기도 하남시 상사창동,290.1451437873033
경기도 하남시 상산곡동,327.29615928309636
경기도 하남시 신장동,406.0767474520745
경기도 하남시 창우동,470.32589227552046
경기도 하남시 천현동,480.97948795799067
경기도 하남시 초이동,414.6003294224765
경기도 하남시 초일동,233.70177994674353
경기도 하남시 춘궁동,312.9452990765684
경기도 하남시 풍산동,747.9469161856516
경기도 하남시 하사창동,283.5257578152269
경기도 하남시 하산곡동,312.44637869928806
경기도 하남시 항동,302.6423893345686
경기도 화성시 동탄구,520.7176814966278
경기도 화성시 만세구,267.76769960722856
경기도 화성시 병점구,344.97776624487375
경기도 화성시 효행구,282.06933652038526
경기도 가평군,134.70450995186678
경기도 고양시,411.5121641181659
경기도 과천시,562.4973744144706
경기도 광명시,484.71971505203743
경기도 광주시,271.37049766947575
경기도 구리시,398.99238675920384
경기도 군포시,370.5229924401548
경기도 김포시,387.1568387521632
경기도 남양주시,375.09242337000484
경기도 동두천시,282.7699728059865
경기도 부천시,378.79553725675595
경기도 성남시,577.3153197199748
경기도 수원시,431.32203843635403
경기도 시흥시,278.91395589834616
경기도 안산시,327.9864691607101
경기도 안성시,214.63994137172872
경기도 안양시,429.7462379673364
경기도 양주시,286.0610385385226
경기도 양평군,148.40791502664922
경기도 여주시,219.13334593054492
경기도 연천군,136.6682735562666
경기도 오산시,276.14769349696667
경기도 용인시,429.08346075266127
경기도 의왕시,427.6436638444035
경기도 의정부시,329.3230516778926
경기도 이천시,216.9049774552185
경기도 파주시,361.0884329207871
경기도 평택시,286.6342306452716
경기도 포천시,262.32999940665826
경기도 하남시,436.9820574150262
경기도 화성시,386.3980844410611
