시군구,㎡당단가(만원)
서울특별시 성동구 금호동가,892.3011286224738
서울특별시 성동구 도선동,1092.1335556656177
서울특별시 성동구 마장동,1005.8408651982318
서울특별시 성동구 사근동,678.6636737402504
서울특별시 성동구 상왕십리동,1029.877122651418
서울특별시 성동구 성수동가,1604.723167637872
서울특별시 성동구 송정동,1143.0609665202276
서울특별시 성동구 옥수동,1686.028255208165
서울특별시 성동구 용답동,720.4531923145046
서울특별시 성동구 응봉동,425.71882608681204
서울특별시 성동구 하왕십리동,744.631022245145
서울특별시 성동구 행당동,933.9492155671193
서울특별시 성동구 홍익동,779.8425484268867
서울특별시 성북구 길음동,1296.8949901488568
서울특별시 성북구 돈암동,614.824215965464
서울특별시 성북구 동선동가,1156.6274934862572
서울특별시 성북구 동소문동가,941.624282987401
서울특별시 성북구 보문동가,1066.836322234098
서울특별시 성북구 삼선동가,631.5232929184033
서울특별시 성북구 상월곡동,608.1761408798485
서울특별시 성북구 석관동,596.2330434812899
서울특별시 성북구 성북동,1517.2171545521585
서울특별시 성북구 성북동가,1104.9287063820839
서울특별시 성북구 안암동가,672.5798318526472
서울특별시 성북구 장위동,907.7829692654162
서울특별시 성북구 정릉동,673.8086580367298
서울특별시 성북구 종암동,589.0866314203854
서울특별시 성북구 하월곡동,752.2631374810491
서울특별시 송파구 가락동,1074.4751834467672
서울특별시 송파구 거여동,1299.310565712039
서울특별시 송파구 마천동,641.2626552194772
서울특별시 송파구 문정동,1063.737597027503
서울특별시 송파구 방이동,1540.3951908159506
서울특별시 송파구 삼전동,973.3452405734491
서울특별시 송파구 석촌동,1035.4649467836562
서울특별시 송파구 송파동,1113.823526463201
서울특별시 송파구 신천동,1694.8257990617603
서울특별시 송파구 오금동,1310.9751507066665
서울특별시 송파구 잠실동,2525.732479486268
서울특별시 송파구 장지동,824.3450008423335
서울특별시 송파구 풍납동,868.1305080245047
서울특별시 양천구 목동,907.8058377552968
서울특별시 양천구 신월동,545.1182244130323
서울특별시 양천구 신정동,970.6263009598407
서울특별시 영등포구 당산동,429.23280423280426
서울특별시 영등포구 당산동가,803.7937405238242
서울특별시 영등포구 대림동,728.7991844802943
서울특별시 영등포구 도림동,603.793997935918
서울특별시 영등포구 문래동가,1376.2126689235615
서울특별시 영등포구 신길동,1023.2970308371779
서울특별시 영등포구 양평동가,751.9703486432601
서울특별시 영등포구 여의도동,1082.715987147471
서울특별시 영등포구 영등포동,805.8804017981778
서울특별시 영등포구 영등포동가,1024.8275685610156
서울특별시 용산구 갈월동,1368.9447749546841
서울특별시 용산구 남영동,2909.6664498772066
서울특별시 용산구 도원동,610.8984774346537
서울특별시 용산구 동빙고동,3309.240594555469
서울특별시 용산구 동자동,1671.1452359696088
서울특별시 용산구 문배동,1654.4710682445645
서울특별시 용산구 보광동,2901.0638165750347
서울특별시 용산구 산천동,890.4687312933634
서울특별시 용산구 서계동,1714.140141528911
서울특별시 용산구 서빙고동,1962.5663228526953
서울특별시 용산구 신계동,2683.293869346317
서울특별시 용산구 신창동,924.5397821877407
서울특별시 용산구 용문동,3072.022984662923
서울특별시 용산구 용산동가,1276.754250667335
서울특별시 용산구 원효로가,1585.4883844498247
서울특별시 용산구 이촌동,1943.075194445508
서울특별시 용산구 이태원동,1569.1287032089526
서울특별시 용산구 주성동,6773.043848511739
서울특별시 용산구 청암동,704.1547260462864
서울특별시 용산구 청파동가,1238.133504757041
서울특별시 용산구 한강로가,2254.3466379300544
서울특별시 용산구 한남동,1954.256119441032
서울특별시 용산구 효창동,965.2398634921741
서울특별시 용산구 후암동,1154.8139067746265
서울특별시 은평구 갈현동,806.3656980207676
서울특별시 은평구 구산동,460.77831603463534
서울특별시 은평구 녹번동,784.1985567328111
서울특별시 은평구 대조동,738.5344831162852
서울특별시 은평구 불광동,944.431924987537
서울특별시 은평구 수색동,1062.1595090475994
서울특별시 은평구 신사동,469.53849106784105
서울특별시 은평구 역촌동,523.3563341317312
서울특별시 은평구 응암동,610.113919867531
서울특별시 은평구 증산동,596.4519899370126
서울특별시 은평구 진관동,654.7499101749269
서울특별시 종로구 가회동,2686.1460018814946
서울특별시 종로구 견지동,1501.6345991520845
서울특별시 종로구 경운동,696.5404683394411
서울특별시 종로구 계동,1679.4526944093468
서울특별시 종로구 공평동,1444.6024228192348
서울특별시 종로구 관수동,1357.4489296246593
서울특별시 종로구 관철동,1657.6517743638988
서울특별시 종로구 관훈동,1816.8759214341442
서울특별시 종로구 교남동,2084.922661907022
서울특별시 종로구 교북동,2044.4084036087656
서울특별시 종로구 구기동,648.32797486167
서울특별시 종로구 궁정동,1699.0250412271337
서울특별시 종로구 권농동,1980.846457494751
