시군구,㎡당단가(만원)
충청북도 충주시 앙성면,44.216385755008794
충청북도 충주시 엄정면,86.93602784162144
충청북도 충주시 연수동,228.24714941823817
충청북도 충주시 용관동,181.81879341247497
충청북도 충주시 용두동,140.83713725541793
충청북도 충주시 용산동,195.68730820794997
충청북도 충주시 용탄동,483.9466574017444
충청북도 충주시 종민동,251.30693781826986
충청북도 충주시 주덕읍,172.35019660965716
충청북도 충주시 중앙탑면,565.2142104672031
충청북도 충주시 지현동,131.14052625489845
충청북도 충주시 직동,188.77719571475768
충청북도 충주시 충의동,267.855472546806
충청북도 충주시 충인동,133.14145507378117
충청북도 충주시 칠금동,313.21764014379033
충청북도 충주시 호암동,417.99520261377046
충청북도 괴산군,137.75860744512235
충청북도 단양군,397.6126068854484
충청북도 보은군,167.4447506192702
충청북도 영동군,144.22879073487792
충청북도 옥천군,192.60303116035644
충청북도 음성군,267.5295597229478
충청북도 제천시,156.1191645569717
충청북도 증평군,185.03187650845766
충청북도 진천군,282.9217059379369
충청북도 청주시,342.2530270947903
충청북도 충주시,173.60318513268405
